Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-27 03:49:47,US30,1,FXCM,0,/broker/FXCM/,Short,US30 H4 | Bearish reaction off 23.6% fibo?,rise toward pullback resist align  retrac  project overlap resist place slightli  retrac  project profit multisw support invest warn trade forexcfd margin carri suitabl investor leverag capit market limit wfxcmcomuk complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose strato europ previous wfxcmcomeu complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose australia limit wfxcmcomau trade fxcfd carri signific pleas financi servic product disclosur statement target market determin busin wfxcmcomau strato global wfxcmcommarket loss exceed deposit pleas advis inform present tradingview provid ‘company’ ‘’ thirdparti provid ‘ global ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli global speaker neither employ repres therefor act independ opinion constitut gener market commentari constitut opinion advic person invest advic neither endors guarante offer speaker respons content verac opinion thirdparti speaker present particip,-1
Updated ,2023-09-27 03:48:18,AUDUSD,0,majidhossine,89,/u/majidhossine/,Short,AUDUSD Short-term bearish outlook,comment broken partial upward viewpoint trade bottom suppli wait return return partial uptrend pattern bearish pattern candl downward medium movement bearish signal support resist nearest support $ nearest resist $ $,-1
,2023-09-27 03:48:01,SPY,0,exbfr,0,/u/exbfr/,Long,My technical analysis,expect correct equilibrium opportun posit mchoch timefram 5min15min downtrend care posit,1
,2023-09-27 03:40:43,XAGUSD,0,RA-AH,76,/u/RA-AH/,Short,27 September 2023 - Silver XAGUSD Sell,execut silver plan beginningmiddl session see trappish consolid pullback,-1
,2023-09-27 03:39:49,EURUSD,1,KenKona,89,/u/KenKona/,Short,Supply on EURUSD,suppli eurusd posit runner,-1
,2023-09-27 03:37:25,AUDUSD,0,godswilleberei,5,/u/godswilleberei/,,AUDUSD ,patient wait either retest reject,0
,2023-09-27 03:31:49,US30USD,0,AndyCuckoo,102,/u/AndyCuckoo/,,DOW Elliott Wave Analysis for Wednesday 27/09/2023,primari expect finish start unfold,0
,2023-09-27 03:31:14,O,0,liborbtc,32,/u/liborbtc/,Long,Real Estate? Then check O!,watch coupl stock think alloc estat definit growth longterm regular monthli dividend +  liquid scalabl worri think alloc estat,1
Updated ,2023-09-27 03:29:39,MCL1!,0,Tr8dingN3rd,997,/u/Tr8dingN3rd/,Short,Crude Oil Short Opportunity,close reach § overnight squeez post websit succ chanc § current brutal squeez similar septemb littl smaller viciou reward > pitchfork alway vertic market protect capit tr8dingn3rd §,-1
,2023-09-27 03:28:33,NZDUSD,1,JustinNGng,97,/u/JustinNGng/,,"SEP 26,2023 NZD/USD NEXT POSSIBLE MOVES WITH HIGH R/R",current strong pullback uptrend expect retest resist pullback support touch resist liquid,0
,2023-09-27 03:28:06,GBPCAD,0,FXCM,97,/broker/FXCM/,Short,GBPCAD H4 | Rising into resistance?,gbpcad rise toward overlap resist potenti revers overlap resist overlap resist profit pullback support invest warn trade forexcfd margin carri suitabl investor leverag capit market limit wfxcmcomuk complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose strato europ previous wfxcmcomeu complex instrument lose rapidli leverag  retail investor account trade provid consid whether understand whether afford lose australia limit wfxcmcomau trade fxcfd carri signific pleas financi servic product disclosur statement target market determin busin wfxcmcomau strato global wfxcmcommarket loss exceed deposit pleas advis inform present tradingview provid ‘company’ ‘’ thirdparti provid ‘ global ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli global speaker neither employ repres therefor act independ opinion constitut gener market commentari constitut opinion advic person invest advic neither endors guarante offer speaker respons content verac opinion thirdparti speaker present particip,-1
,2023-09-27 03:24:50,DXY,0,STPFOREX,3641,/u/STPFOREX/,,check the trend ,expect current upward chang specifi resist witn begin downward,0
,2023-09-27 03:24:47,LTCUSD,1,VladimirRibakov,2023,/u/VladimirRibakov/,Short,Litecoin Short Term Sell Idea,bearish pattern follow doubl correct bearish diverg recent uptrend breakout strong resist expect bearish happen,-1
,2023-09-27 03:24:50,DXY,0,STPFOREX,3641,/u/STPFOREX/,,check the trend ,expect current upward chang specifi resist witn begin downward,0
,2023-09-27 03:24:47,LTCUSD,1,VladimirRibakov,2023,/u/VladimirRibakov/,Short,Litecoin Short Term Sell Idea,bearish pattern follow doubl correct bearish diverg recent uptrend breakout strong resist expect bearish happen,-1
Updated ,2023-09-27 03:24:40,AVAXUSDT.P,0,bullcrypto_1235,572,/u/bullcrypto_1235/,Long,AVAXUSDT SCALP!!!!,close target reach reach everyon trader breakout trelin dowsid liqud fill fill trigger target mark kindli support,1
,2023-09-27 03:24:03,XAUUSD,0,STPFOREX,3641,/u/STPFOREX/,Short,downward trend ,downward expect continu specifi support possibl chang otherwis pass support continu downward support rang advanc,-1
,2023-09-27 03:18:48,DJI,0,STPFOREX,3641,/u/STPFOREX/,Short,downtrend ,consid current downward penetr bottom support expect continu downward scenario downward continu accord specifi,-1
,2023-09-27 03:08:03,US30,0,caiaphasagoo,9,/u/caiaphasagoo/,,Us 30 sell side delivery,continu level mitegatedam expect bearishn sweep,0
,2023-09-27 03:07:17,CHFJPY,0,Ashraf-General,24,/u/Ashraf-General/,Short,CHFJPY SHORT FORECAST,instrument reclaim level strong retest,-1
,2023-09-27 03:01:05,NIFTY,0,sachin3112mishra,9,/u/sachin3112mishra/,Long,Nifty 50 gives reversal sign,yesterday insid candl support revers look candl hammer pattern confirm revers today camdl target caution indic luke neg,1
,2023-09-27 03:01:00,CANFINHOME,0,M_K_PUSHKAR,489,/u/M_K_PUSHKAR/,Long,My view on Canfinhome ,canfinhom trendlin breakout invers & shoulder pattern support keep canfinhom seri,1
,2023-09-27 02:52:11,AXISBANK,0,TradZoo,22354,/u/TradZoo/,,Reversal Rising Wedge pattern in AXISBANK,highlight 💡⚡ 📈 show revers rise pattern 📈 movement revers target 📈 chanc breakdown resist 📈 breakdown resist strong downsid 📈 place +,0
,2023-09-27 02:51:41,USDCNH,0,Andy_Col3,28,/u/Andy_Col3/,Short,BPR retest,wait structur retest balanc rangebpr continu downward,-1
,2023-09-27 02:47:55,DE30EUR,0,AndyCuckoo,102,/u/AndyCuckoo/,,DAX Elliott Wave Analysis for Wednesday 27/09/2023,higher correct finish howev expect downsid,0
,2023-09-27 02:46:43,EURUSD,0,galaleloseate2,4,/u/galaleloseate2/,,EURUSD trade idea ,liquid market choos direct opposit liquid buysid liquid yesterday previou probabl market,0
,2023-09-27 02:45:14,CPOSUSDT,0,CryptoAsAWay,18,/u/CryptoAsAWay/,Long,CPOS about to explode ...,payment stronger exactli altcoin resist $,1
,2023-09-27 02:39:04,GRT,0,Trader-Dan,666,/u/Trader-Dan/,,GROWTHPOINT Properties - 52 Week Low,anoth 52week reach previou support around resist overcom revers toward 200dma thing support,0
,2023-09-27 02:35:03,UNOMINDA,0,uniproadvisory,208,/u/uniproadvisory/,Long,Buy Uno Minda  in range of 570-610,hold target >,1
,2023-09-27 02:32:04,TATACONSUM,0,gopicr7,316,/u/gopicr7/,Long,"tata consumer product 1d time frame  buy@ 892, target @ 911, 921",consum product target channel breakout reward,1
,2023-09-27 02:31:17,NDX,0,manojmanu05,1,/u/manojmanu05/,,clear downside,posit fundement technic analysi indic,0
,2023-09-27 02:32:04,TATACONSUM,0,gopicr7,316,/u/gopicr7/,Long,"tata consumer product 1d time frame  buy@ 892, target @ 911, 921",consum product target channel breakout reward,1
,2023-09-27 02:31:17,NDX,0,manojmanu05,1,/u/manojmanu05/,,clear downside,posit fundement technic analysi indic,0
,2023-09-27 02:27:14,EURUSD,0,jarrafadi,16,/u/jarrafadi/,Long,MINOR market structure shift is expected on eurusd ,market structur expect eurusd reactiv predict trade advic,1
,2023-09-27 02:26:17,TKG,0,Trader-Dan,666,/u/Trader-Dan/,,TELKOM - 52 Week Low,previou failur level target r16r18 52week trade refer lowest close secur ’ technic indic trader investor analyz ’ current predict futur movement 52week view support trader trade decis ’ 52week signal trader,0
,2023-09-27 02:26:05,EURNZD,0,DarrenDee,16,/u/DarrenDee/,Short,Gold Trade,collect confluenc reason earlier timefram,-1
,2023-09-27 02:24:27,GBPCHF,0,Son-Trader,95,/u/Son-Trader/,Long,SonTrader - BUY GBPCHF,pleas caution alway follow order tradingview support broker section,1
,2023-09-27 02:19:40,MEGASOFT,0,nmjustdoit,15,/u/nmjustdoit/,,Bullish on Megasoft,explanatori  target,0
Updated ,2023-09-27 02:14:31,DXY,2,TradinG_Grace,170,/u/TradinG_Grace/,Long,DXY Analysis - Weekly Timeframe (ICT),comment cours conveni descend trendlin give trader formul predict expect busin happen support & resist breakout trader culmin explos movement upsid realli weekli bearish breaker resid interest trade observ toward slaughter alreadi chart strike,1
Updated ,2023-09-27 02:13:42,VENUSPIPES,3,MVLINDIA,227,/u/MVLINDIA/,Long,Venus Pipe for major target,comment 1entri averag alreadi averag perfect support averag averag target result bullish counter,1
Updated ,2023-09-27 02:06:51,UUUU,0,lolwot,0,/u/lolwot/,Short,Uranium short-term retrace,comment target = $ second target = $ target,-1
Updated ,2023-09-27 02:06:30,IMOEX,0,Andrey_Shikerun,11,/u/Andrey_Shikerun/,Long,Upside in MOEX Russia Index,comment rememb financi advisor invest advic opportunist point psycholog target recent point current open alway better someth,1
,2023-09-27 02:05:29,CADJPY,0,Trade_Masters1347,76,/u/Trade_Masters1347/,Long,CADJPY Potentiel de hausse,trader séanc daujourdhui surveillon cadjpi opportunité dachat autour cadjpi évolu tendanc haussièr trouv actuel correct laquel sapproch support résistanc,1
,2023-09-27 02:05:17,SPY,0,lolwot,0,/u/lolwot/,Long,SPY Oversold Bounce,bounc channel target,1
Updated ,2023-09-27 02:01:33,NZDCHF,3,JSAL,328,/u/JSAL/,Long,"NZDCHF, targeting a +400 pip ASCEND!",activ align weekli upsid point direct higher activ updata histogram higher trippl bottom bounc support activ move plan activ breakout upsid expect activ updat nzdchf bounc support activ weekli updat initi weekli shiftbend spot chanc revers nzdchf recoveri remain elus current movement everyon wait activ spot activ + congrat holder weekli suggest massiv buy accumul current higher format histogram creat convey current incom seri growth expect averag bounc present price descend trendlin gradual shift upsid bubbl volum appear bottom indic weekli descend trendlin broken spot safeguard capit alway,1
Updated ,2023-09-27 01:55:04,USDJPY,1,MMD-Priceaction,365,/u/MMD-Priceaction/,,USDJPY Support Resistance ,comment possibl climb usdjpi support resist support resist | fibonacci | point | action | fractal market,0
,2023-09-27 01:54:39,NQZ2023,0,mv3trader5,50,/u/mv3trader5/,Long,NQ Power Range Report with FIB Ext - 9/27/2023 Session,nqz2023 spread calendar event – durabl order – inventori inventori declin trade hold session even weekend session  > session  > session  > session volum neutral  round level round rang specul predict report extens target hunt determin toler capabl make decis,1
,2023-09-27 01:44:47,SOUTHBANK,0,lashkarikartik,51,/u/lashkarikartik/,Long,South Indian Bank Very Strong For Long Position,indian sustain strong posit target invalid capit positionwhat,1
Updated ,2023-09-27 01:35:38,AAL,0,thesharkke,911,/u/thesharkke/,Long,Look for buy from the bottom,comment american airlin hold compani engag oper network carrier princip whollyown mainlin oper subsidiari american offer transport passeng oper follow geograph segment depart transport domest depart transport america depart transport atlant depart transport pacif compani found decemb headquart factor potenti impact american airlin group includ over perform airlin industri global econom condit price competit airlin addit american airlin group financi perform includ factor revenu growth oper expens level import factor consid compani look target & reward regard hesbon,1
,2023-09-27 01:44:47,SOUTHBANK,0,lashkarikartik,51,/u/lashkarikartik/,Long,South Indian Bank Very Strong For Long Position,indian sustain strong posit target invalid capit positionwhat,1
Updated ,2023-09-27 01:35:38,AAL,0,thesharkke,911,/u/thesharkke/,Long,Look for buy from the bottom,comment american airlin hold compani engag oper network carrier princip whollyown mainlin oper subsidiari american offer transport passeng oper follow geograph segment depart transport domest depart transport america depart transport atlant depart transport pacif compani found decemb headquart factor potenti impact american airlin group includ over perform airlin industri global econom condit price competit airlin addit american airlin group financi perform includ factor revenu growth oper expens level import factor consid compani look target & reward regard hesbon,1
Updated ,2023-09-27 01:33:20,NIFTY,0,ChartsSpecialist,111,/u/ChartsSpecialist/,,LIVE : Nifty Analysis : Price action analysis ,close target reach perfectli target without chang mention analysi action analysi educ purpos,0
,2023-09-27 01:27:05,NIFTY,0,jairamnew,179,/u/jairamnew/,Long,nifty trade setup 27 sep 23,support revers candl target,1
,2023-09-27 01:16:25,OPUSDT.P,0,emisurupriyankara,53,/u/emisurupriyankara/,Short,OP SMC short idea,opusdtp,-1
,2023-09-27 01:15:34,GNFC,0,thevatsas,0,/u/thevatsas/,Long,Cup & Handle pattern in GNFC at 1hr,make handl pattern timefram happen timefram support,1
,2023-09-27 01:06:27,CADCHF,0,Mphomulaudzi,11,/u/Mphomulaudzi/,Long,CADCHF next move,trend strong support analyz mouth,1
,2023-09-27 01:05:03,EICHERMOT,0,gopicr7,316,/u/gopicr7/,Long,"eicher motor 4 hr time frame  buy @ 3439 target @ 3499, 3520,353",eicher target channel breakout reward,1
,2023-09-27 01:00:49,IYT,0,AlgoTradeAlert,168,/u/AlgoTradeAlert/,,$IYT Trend line Support,current critic support pivot junctur influenc direct medium look potenti point present moment reass posit invest strategi involv $ support level crucial indic bullish bearish market sentiment confirm bounc provid action insight trade decis,0
,2023-09-27 01:00:00,CHFJPY,0,Mphomulaudzi,11,/u/Mphomulaudzi/,Short,CHFJPY next prediction move,chfjpi strong support breakout fail support strong expect respect,-1
Updated ,2023-09-27 00:37:46,XHB,1,john12,585,/u/john12/,,XHB short 83.80,activ take final stay activ final activ stay activ wait activ activ stay activ stay activ break activ look activ sell weekli look hous commerci estat collaps,0
,2023-09-27 00:35:36,NIFTY,0,trade_geeks,12,/u/trade_geeks/,,NIFTY 50 LEVEL 27 SEPTEMBER,repres resist indic support level context horizont consid potenti support resist level detail inform pleas review specif level trade,0
,2023-09-27 00:33:41,DOTUSDT.P,0,connectsunny8,31,/u/connectsunny8/,Long,DOT Trading Plan,horizont supresi yellow descend resist descend resist activ within,1
,2023-09-27 00:28:04,GOLD,1,FalCol_TradingMaster,2,/u/FalCol_TradingMaster/,Long,Gold trading strategy - the growth of gold,intern market plummet usdounc septemb lowest market septemb soar investor frighten commit central maintain interest control inflat particular policymak feder reserv increasingli strongli support rais interest inflat target  futur expect caus intern market street dowjon drop sharpli point & drop point nasdaq drop point,1
,2023-09-27 00:26:32,IBM,0,Think_More,1061,/u/Think_More/,,IBM show a small level double top,doubl figur weekli candl present overlay bottom golden section begin figur test posit bottom golden section decemb complet doubl period futur bottom posit golden section watersh strength,0
,2023-09-27 00:24:22,BANKNIFTY,0,sreebhashyam,2456,/u/sreebhashyam/,,NIFTYBANK:- The 60/40 approach!,popular invest strategi terribl intern investor liquid pour safeti yield come recent upmov anyth factor anoth higher refer directli gener kashkari comment  chanc higher push hawkish vote member comment economi hit land  chanc voic comment economi substack elev level higher dollar inclus interest yield action suppli correct continu yield appear correct continu differ differ class scale interest recent point month complet domin otherward beaten meaning bank stock elsewher favour place partli markettomarket loss squeez broader econom outlook credit wait  mathemat  thank continu grudg expect,0
,2023-09-27 00:16:04,DATAPRP,0,CyphuellAzm,3,/u/CyphuellAzm/,,DATAPRP - Waiting for breakout,histori repeat market happen dataprp current sit strong support volum accumul activ hover oversold region breakout volum counter interest,0
,2023-09-27 00:15:24,XAUUSD,1,FalCol_TradingMaster,2,/u/FalCol_TradingMaster/,Long,Gold trading strategy - gold increased sharply,morn price continu declin usdounc futur trade $ $ yesterday morn recent interview although perform lacklusterli signific chang compar begin although resili economi persist inflat forc feder reserv maintain monetari polici “higher longer” uncertainti remain elev asset support “despit unclear whether landing” investor havent momentum,1
,2023-09-27 00:24:22,BANKNIFTY,0,sreebhashyam,2456,/u/sreebhashyam/,,NIFTYBANK:- The 60/40 approach!,popular invest strategi terribl intern investor liquid pour safeti yield come recent upmov anyth factor anoth higher refer directli gener kashkari comment  chanc higher push hawkish vote member comment economi hit land  chanc voic comment economi substack elev level higher dollar inclus interest yield action suppli correct continu yield appear correct continu differ differ class scale interest recent point month complet domin otherward beaten meaning bank stock elsewher favour place partli markettomarket loss squeez broader econom outlook credit wait  mathemat  thank continu grudg expect,0
,2023-09-27 00:16:04,DATAPRP,0,CyphuellAzm,3,/u/CyphuellAzm/,,DATAPRP - Waiting for breakout,histori repeat market happen dataprp current sit strong support volum accumul activ hover oversold region breakout volum counter interest,0
,2023-09-27 00:15:24,XAUUSD,1,FalCol_TradingMaster,2,/u/FalCol_TradingMaster/,Long,Gold trading strategy - gold increased sharply,morn price continu declin usdounc futur trade $ $ yesterday morn recent interview although perform lacklusterli signific chang compar begin although resili economi persist inflat forc feder reserv maintain monetari polici “higher longer” uncertainti remain elev asset support “despit unclear whether landing” investor havent momentum,1
,2023-09-27 00:13:25,TATAMOTORS,1,vichithra,339,/u/vichithra/,Short,TATA MOTORS view for today 27th september Wednesday #TATAMOTORS ,intraday motor septemb wednesday tatamotor short follow strict reward follow chart educ purpos thank,-1
,2023-09-27 00:12:08,SOFI,0,nadfanous,10,/u/nadfanous/,,Sofi really cool chart with a lot of patterns,follow pattern continu realli behind pattern probabl,0
,2023-09-27 00:12:01,MAPMYINDIA,0,vichithra,339,/u/vichithra/,Long,CE INFO SYSTEMS LTD view for today 27th september Wednesday #MAP,intraday system septemb wednesday mapmyindia buy opportun follow strict reward follow chart educ purpos thank,1
,2023-09-27 00:11:01,DYL,0,ch886,50,/u/ch886/,,ASX Top 10 Momentum Stocks: 27 Sept 2023 - Finer Market Points,momentum lead share market perform fastestgrow share compani leader without appear launch launch publish weekli friday channel today quarterli momentum stock verdur verdur health welln skincar product compani make natur product effect activ ingredi onlin direct consum aurora energi metal limit aurora energi metal limit mine explor compani focus metal vanadium cobalt lithium torqu metal limit torqu metal limit kalgoorli explor string infrastructur process plant nearbi resourc limit resourc critic miner explor western australia focus lithium tantalum rubidium caesium niobium resourc limit resourc limit american uranium project colorado canada athabasca current suppli  world uranium wildcat resourc limit wildcat resourc explor exposur lithium caesium tantalum nickel copper memori limit memori limit special develop interfac switch resist randomacc memori technolog target semiconductor industri raiden resourc limit raiden resourc resourc explor develop compani preciou metal europ miner pilbara region involv coppergold explor serbia bulgaria southern southern goldfield sunday redcastl yellow limit yellow limit involv uranium explor project span namibia africa reptil omahula yellow ventur ventur allig,0
,2023-09-27 00:09:26,KPRMILL,0,vichithra,339,/u/vichithra/,Long,KPRMILL view for today 27th september Wednesday #KPRMILL ,intraday kprmil septemb wednesday buy opportun follow strict reward follow chart educ purpos thank,1
,2023-09-27 00:07:03,ITC,0,vichithra,339,/u/vichithra/,Short,Intraday ITC view for today 27th september Wednesday,intraday septemb wednesday sell opportun follow strict reward follow chart educ purpos thank,-1
,2023-09-27 00:04:50,LRZ1!,0,DollarCostAverage,312,/u/DollarCostAverage/,Long,pre-breakout,consolid recent resist weekli complet confirm {stage2} breakout,1
,2023-09-26 23:41:51,RAMCOCEM,0,RahulAyar,63,/u/RahulAyar/,Long,RAMCOCEM,watchlist analysi potenti upsid content educ purpos regist,1
Updated ,2023-09-26 23:41:37,US30,1,RTDStocks,154,/u/RTDStocks/,Short,we are short on us market ,comment market ++ point close target reach market point stoplo point target33552 target,-1
,2023-09-26 23:39:47,MULN,2,pua699,0,/u/pua699/,Long,MULN #MullenAutomotive is the next BIG BIG thing details and all,cryptopeep pictur,1
,2023-09-26 23:39:07,NZDCHF,1,Hrb1212,52,/u/Hrb1212/,Short,NZDCHF - Bearish Divergence,nzdchf uptrend sever howev reach resist experienc bearish diverg bullish momentum continu expect smaller timefram,-1
,2023-09-26 23:38:38,VHM,0,SmartTraderPro,60,/u/SmartTraderPro/,Long,BUY VHM,buy target expect  reason bottomfish product price vietnam invest regist million share septemb octob foreign organ activ bought,1
,2023-09-26 23:31:28,XAUUSD,0,FX-SMARTCLIENTELE,2007,/u/FX-SMARTCLIENTELE/,Short,XAUUSD: TECHNICAL ANALYSIS.,trader probabl suppos materialis toward support thank,-1
,2023-09-26 23:27:35,XAUUSD,0,TediGilbran99,4,/u/TediGilbran99/,Short,Market structure is trend Down,market structur highrisk midrisk lowrisk,-1
,2023-09-26 23:21:09,QQQ,0,Elliottwave-Forecast,4109,/u/Elliottwave-Forecast/,,Nasdaq 100 ETF (QQQ) Continues Bearish Move Lower,swing favor downsid target unfold correct elliot structur correct current progr impuls structur broken august confirm start complet continu correct market continu finish correct current market develop complet expect swing higher resum downsid intact expect downsid potenti target –  –  fibonacci extens,0
,2023-09-26 23:39:07,NZDCHF,1,Hrb1212,52,/u/Hrb1212/,Short,NZDCHF - Bearish Divergence,nzdchf uptrend sever howev reach resist experienc bearish diverg bullish momentum continu expect smaller timefram,-1
,2023-09-26 23:38:38,VHM,0,SmartTraderPro,60,/u/SmartTraderPro/,Long,BUY VHM,buy target expect  reason bottomfish product price vietnam invest regist million share septemb octob foreign organ activ bought,1
,2023-09-26 23:31:28,XAUUSD,0,FX-SMARTCLIENTELE,2007,/u/FX-SMARTCLIENTELE/,Short,XAUUSD: TECHNICAL ANALYSIS.,trader probabl suppos materialis toward support thank,-1
,2023-09-26 23:27:35,XAUUSD,0,TediGilbran99,4,/u/TediGilbran99/,Short,Market structure is trend Down,market structur highrisk midrisk lowrisk,-1
,2023-09-26 23:21:09,QQQ,0,Elliottwave-Forecast,4109,/u/Elliottwave-Forecast/,,Nasdaq 100 ETF (QQQ) Continues Bearish Move Lower,swing favor downsid target unfold correct elliot structur correct current progr impuls structur broken august confirm start complet continu correct market continu finish correct current market develop complet expect swing higher resum downsid intact expect downsid potenti target –  –  fibonacci extens,0
Updated ,2023-09-26 23:20:48,USDJPY,1,kingdips,238,/u/kingdips/,Long,📝 $USDJPY: Watch Potential Breakout and Bounce From Trendline,comment steadili approach breakout level hover resist comment + updat nice 👋 fultim trader post analys welcom follow & thank continu support 👍 scenario bullish breakout trendlinebounc danger trade alway confirm scenario bounc resist confirm breakout reclaim resist support continu higher trader resist resist becom support visual scenario bearish reject trader bearish reject hop bearish fakeout care proper confirm someth broken resist violent breakdown short confirm wait confirm difficult fastpac trade environ doesnt patienc confirm trade alway shorter timefram confirm candl bounc perfectli confirm fakeout trendlin strong bullish highvolum candl alway follow trade refin strategi trade make heavier trade follow insight post,1
,2023-09-26 23:15:11,USDT.D,0,TradingOwl618,4,/u/TradingOwl618/,,Market Forecast: USDT Dominance,market forecast domin show complet diverg breakdown retest trendlin mean there potenti upward market crypto,0
,2023-09-26 23:03:07,XAUUSD,0,Greatog7fx,0,/u/Greatog7fx/,Short,GOLD SELL PROJECTION ,retest suppli continu downward movement,-1
,2023-09-26 23:01:11,CHFJPY,0,FinancialGamblR,74,/u/FinancialGamblR/,Short,CHFJPY Swing Trade As Channel Breaks,updat chfjpi watch revers underway consolid continu sellof there opportun underway break boundari,-1
Updated ,2023-09-26 22:55:58,GBPJPY,1,DEFI_MIKE_FX_UNIVERSITY,5,/u/DEFI_MIKE_FX_UNIVERSITY/,Long,GBPJPY BEARISH H4 SUPPORT ZONE BROKEN,close target reach play downsid break support show bearish make higher final break support,1
,2023-09-26 22:43:43,ES1!,0,discobiscuit,10,/u/discobiscuit/,,ES1! evening update,impuls like combin complet impuls expect correct,0
,2023-09-26 22:28:58,GBPUSD,0,FadeMeIfYouCan,157,/u/FadeMeIfYouCan/,,27092023 - #GBPUSD,mention yesterday wtradingviewcomlgr26092023gbpusd gbpusd strong open strong support market paus morn gbpusd bounc over gbpusd strong downtrend pullback bullish revers candl current continu chang possibl,0
,2023-09-26 22:24:44,MCL1!,0,PortfolioBuildersClub,927,/u/PortfolioBuildersClub/,Long,MCL - Crude Oil on the Rise,continu $ compani stock impact technic lean bullish,1
,2023-09-26 22:17:37,HBARBTC,0,MyCryptoParadise,654,/u/MyCryptoParadise/,Long,Examining HBARBTC Trend,💎 cryptocurr hbarbtc stand manag maintain uptrend bitcoin distinct becom evid observ consist stay uptrend trendlin current intrigu test trendlin interest buyer although note carri paradis alway rememb patienc care analysi alli trade 💎ad current wit noteworthi development— bounc simpl move averag move averag effect mark satoshi signific resist temptat strong upsid breakout take action steadfastli monitor prevail resist exercis patienc potenti breakout 💎 breakout opportun emerg anticip breakout hbarbtc sight doubl fibonacci resist level clearli mark howev midterm navig consolid futur answer direct breakout,1
Updated ,2023-09-26 22:13:44,SPY,1,dvilla018,3,/u/dvilla018/,,GIBBS digs it!,comment sweeter hold closer,0
Updated ,2023-09-26 22:12:59,SPY,1,dvilla018,3,/u/dvilla018/,,GIBBS says this chart is insane!,comment comment hold track,0
,2023-09-26 21:52:03,GOOG,2,Ink_Artist,12,/u/Ink_Artist/,Short,GOOGLE BEARISH CONTINUATION  ,googl continu consum confid expect 4month,-1
,2023-09-26 21:16:05,GBPJPY,0,skycolette,15,/u/skycolette/,Long,GBPJPY Buy,sell late pois temporari suppli demand pivots confluenc tonight support hop strategi pretti consist continu,1
,2023-09-26 21:10:41,MU,1,TopgOptions,11521,/u/TopgOptions/,Long,MU Micron Technology Options Ahead of Earnings,havent bought analyz option pattern micron technolog earn report consid purchas strike expir premium approxim $ option profit earn releas look forward opinion,1
,2023-09-26 21:05:19,DXY,0,Paul_FRX,61,/u/Paul_FRX/,Long,$DXY 09.27.2023 analysis,bullish continu move revers possibl alreadi weekli liquid weakn upsid,1
Updated ,2023-09-26 20:58:09,SPX,4,Crazy_JZ,0,/u/Crazy_JZ/,,S&P History events,comment follow perfect plot previou crash want previou previou thank look,0
,2023-09-26 20:57:22,JBL,1,TopgOptions,11521,/u/TopgOptions/,Long,JBL Jabil  Options Ahead of Earnings,` bought analyz option pattern earn report consid purchas 110usd strike expir premium approxim $ option profit earn releas look forward opinion,1
,2023-09-26 20:53:58,KMX,1,TopgOptions,11521,/u/TopgOptions/,Short,KMX CarMax Options Ahead of Earnings,analyz option pattern carmax earn report consid purchas strike expir premium approxim $ option profit earn releas look forward opinion,-1
,2023-09-26 20:50:06,RNDRUSDT,0,DewyCandles,42,/u/DewyCandles/,Long,RNDR - BULLISH COUNT TO THE BEARISH,bullish scenario bearish scenario take profit previou analysi context interest scenario play regain market midterm support higher timefram primari analysi timefram previou analysi context,1
,2023-09-26 20:46:35,MTN,1,TopgOptions,11521,/u/TopgOptions/,Short,MTN Vail Resorts Options Ahead of Earnings,analyz option pattern resort earn report consid purchas 240usd strike expir premium approxim $ option profit earn releas look forward opinion,-1
,2023-09-26 20:45:32,US30,0,BenjaminSesugh,41,/u/BenjaminSesugh/,Long,US30 TRADE IDEA,bearish trade begin bullish trade session strong previou,1
,2023-09-26 20:42:14,ES1!,0,DanGramza,297,/u/DanGramza/,,Sellers remained in control,although buyer enter market monday follow upsid tuesday import & instead market concern domin & level seller remain control smaller wednesday,0
,2023-09-26 20:41:03,NKE,1,TopgOptions,11521,/u/TopgOptions/,Short,NKE NIKE Options Ahead of Earnings,` analyz option pattern option earn report consid purchas strike expir premium approxim $ option profit earn releas look forward opinion,-1
,2023-09-26 20:41:01,NDQ100,0,cryptokebab,57,/u/cryptokebab/,Long,NASDAQ Long,run consid event thursday friday wouldnt surpris favourit frontrun confluenc invalid stop plan partial posit confirm second textbook confluenc finish safest typic rather order prepar multipl strong target,1
,2023-09-26 20:35:50,NAS100USD,0,BenjaminSesugh,41,/u/BenjaminSesugh/,Long,NASDAQ 100 TRADE IDEA,nasdaq bearish trade nasdaq continu bearish begin monday strong retrac upsid trade session,1
